bus_i,kV,Type,Import,Lat,Lon
563,66,'Substation',' ',33.91887059,-118.3345922
564,66,'Substation',' ',36.92801165,-120.1032155
565,66,'Substation',' ',36.92391824,-120.2015797
566,66,'Substation',' ',36.92214301,-119.984616
567,115,'Substation',' ',36.86081121,-120.3387028
568,66,'Substation',' ',36.92353502,-119.812659
569,115,'Substation',' ',37.22747611,-119.6907452
570,115,'Substation',' ',37.05491545,-120.3167429
571,66,'Substation',' ',36.88073634,-120.1644258
572,230,'Substation',' ',36.85280964,-119.9170804
573,66,'Substation',' ',36.92350064,-120.055387
574,115,'Substation',' ',36.86696374,-120.3280422
575,115,'Substation',' ',37.32195436,-119.6343316
576,115,'Substation',' ',37.09782628,-120.1571839
577,66,'Substation',' ',36.92207055,-119.9753746
578,115,'Substation',' ',38.07814448,-122.52581
579,66,'Substation',' ',37.94121202,-122.706149
580,66,'Substation',' ',37.9378727,-122.5141976
581,115,'Substation',' ',38.02243333,-122.5379407
582,66,'Substation',' ',38.1086144,-122.5682432
583,66,'Substation',' ',38.04217885,-122.7864522
584,115,'Substation',' ',37.86356846,-122.4988508
585,66,'Substation',' ',38.11991639,-122.6140151
586,66,'Substation',' ',38.05486443,-122.7598631
587,66,'Substation',' ',38.01206226,-122.6536699
588,66,'Substation',' ',37.5864556,-120.1255417
589,66,'Substation',' ',37.66479448,-119.8412278
590,66,'Substation',' ',39.31141158,-123.7865408
591,66,'Substation',' ',39.78611628,-123.248547
592,66,'Substation',' ',39.12926005,-123.711735
593,66,'Substation',' ',39.4348293,-123.799384
594,66,'Substation',' ',38.78617978,-123.5220977
595,66,'Substation',' ',38.97279314,-123.0811218
596,66,'Substation',' ',39.68458651,-123.477223
597,66,'Substation',' ',39.17375327,-123.2056911
598,66,'Substation',' ',39.06398274,-123.4379281
599,66,'Substation',' ',38.9122899,-123.679924
600,115,'Substation',' ',39.14314957,-123.1918149
601,66,'Substation',' ',36.94045747,-120.9221407
602,115,'Substation',' ',37.37941115,-120.8095195
603,230,'Substation',' ',36.99874307,-120.9076579
604,66,'Substation',' ',36.93681162,-120.8194868
605,115,'Substation',' ',37.36010094,-120.6146848
606,66,'Substation',' ',37.06633333,-120.8355639
607,66,'Substation',' ',37.18636395,-120.4901943
608,115,'Substation',' ',37.42846952,-120.6385277
609,115,'Substation',' ',37.04729946,-121.1950278
610,230,'Substation',' ',36.92521123,-120.8297334
611,66,'Substation',' ',36.97476896,-120.635217
612,66,'Substation',' ',37.25323614,-121.0130417
613,115,'Substation',' ',37.18497687,-120.2739551
614,66,'Substation',' ',37.36342702,-120.760391
615,66,'Substation',' ',37.52319174,-120.3303445
616,66,'Substation',' ',36.98352226,-120.8194891
617,66,'Substation',' ',37.08584186,-121.0132255
618,66,'Substation',' ',37.0546472,-120.6339944
619,115,'Substation',' ',37.29339509,-120.4071739
620,66,'Substation',' ',41.70474169,-121.2765623
621,66,'Substation',' ',41.20075251,-120.9421348
622,66,'Substation',' ',41.53151534,-120.1820013
623,115,'Substation',' ',41.73313546,-120.3669055
624,66,'Substation',' ',41.2076197,-121.1380763
625,66,'Substation',' ',41.44490566,-120.8809624
626,66,'Substation',' ',41.88812878,-121.378287
627,66,'Substation',' ',41.63312677,-121.2264898
628,115,'Substation',' ',37.64909166,-118.916775
629,115,'Substation',' ',37.9521,-119.1164556
630,115,'Substation',' ',37.56001389,-118.6747361
631,66,'Substation',' ',35.95856112,-120.8635778
632,66,'Substation',' ',36.2283404,-121.1297858
633,66,'Substation',' ',36.65389082,-121.6293384
634,66,'Substation',' ',36.46821918,-121.3903611
635,66,'Substation',' ',36.57244588,-121.5205016
636,115,'Substation',' ',36.64341665,-121.7925252
637,66,'Substation',' ',36.73130338,-121.6133116
638,66,'Substation',' ',36.50886507,-121.4468904
639,66,'Substation',' ',36.55686072,-121.8979239
640,66,'Substation',' ',36.66378719,-121.628595
641,66,'Substation',' ',36.01324171,-121.1679583
642,66,'Substation',' ',36.74876123,-121.6059886
643,66,'Substation',' ',36.47770203,-121.7272208
644,66,'Substation',' ',36.36646576,-121.2800808
645,115,'Substation',' ',36.61454769,-121.8335449
646,66,'Substation',' ',36.59982743,-121.8904837
647,66,'Substation',' ',36.58953306,-121.8638317
648,66,'Substation',' ',36.59960041,-121.8768842
649,66,'Substation',' ',36.65238324,-121.6340191
650,66,'Substation',' ',35.95647497,-120.8511528
651,66,'Substation',' ',36.38008664,-121.8993005
652,115,'Substation',' ',36.7853813,-121.6711331
653,66,'Substation',' ',35.9519472,-120.8684416
654,66,'Substation',' ',36.07369445,-120.9368055
655,66,'Substation',' ',36.6137528,-121.5671333
656,66,'Substation',' ',36.57837138,-121.9084179
657,66,'Substation',' ',38.26316201,-122.269232
658,66,'Substation',' ',38.59208804,-122.5786104
659,115,'Substation',' ',38.16621802,-122.253621
660,115,'Substation',' ',38.34521981,-122.2994534
661,66,'Substation',' ',39.35227675,-120.0862313
662,115,'Substation',' ',39.23105002,-121.0350261
663,66,'Substation',' ',39.33184021,-121.1013503
664,66,'Substation',' ',39.20900553,-121.3032691
665,66,'Substation',' ',33.92250286,-117.8472599
666,66,'Substation',' ',33.75252377,-118.0371725
667,66,'Substation',' ',33.8803142,-117.8320335
668,66,'Substation',' ',33.80891103,-117.9817954
669,66,'Substation',' ',33.65698201,-117.907066
670,66,'Substation',' ',33.73062983,-118.0332781
671,66,'Substation',' ',33.597665,-117.74901
672,66,'Substation',' ',33.92015153,-117.8480316
673,66,'Substation',' ',33.73723539,-117.957129
674,66,'Substation',' ',33.73454449,-117.8022639
675,66,'Substation',' ',33.8196748,-117.8714279
676,66,'Substation',' ',33.6718729,-117.8475913
677,66,'Substation',' ',33.71318376,-117.883619
678,66,'Substation',' ',33.87145556,-117.7469806
679,66,'Substation',' ',33.91020869,-117.8795575
680,66,'Substation',' ',33.7332416,-117.849825
681,66,'Substation',' ',33.66060237,-117.8606297
682,66,'Substation',' ',33.61304202,-117.821927
683,66,'Substation',' ',33.60815162,-117.8651633
684,66,'Substation',' ',33.8096399,-118.072602
685,66,'Substation',' ',33.85108801,-118.02792
686,66,'Substation',' ',33.68750555,-117.8285556
687,66,'Substation',' ',33.693574,-117.867617
688,66,'Substation',' ',33.86814402,-117.921312
689,66,'Substation',' ',33.87756274,-117.9717703
690,66,'Substation',' ',33.68734602,-117.912816
691,66,'Substation',' ',33.65452399,-117.95263
692,66,'Substation',' ',33.68303892,-117.7421917
693,66,'Substation',' ',33.67561118,-117.8637801
694,66,'Substation',' ',33.925175,-117.933787
695,66,'Substation',' ',33.84628388,-117.9798243
696,66,'Substation',' ',33.76679901,-117.85212
697,66,'Substation',' ',33.63536199,-117.935652
698,66,'Substation',' ',33.92281875,-117.8472364
699,66,'Substation',' ',33.77821908,-117.8991005
700,66,'Substation',' ',33.6502112,-117.6885669
701,66,'Substation',' ',33.6387063,-117.8660485
702,66,'Substation',' ',33.81770272,-118.0271859
703,66,'Substation',' ',33.78825004,-117.802686
704,66,'Substation',' ',33.55188499,-117.778884
705,66,'Substation',' ',33.60912633,-117.6975574
706,66,'Substation',' ',33.92508498,-117.9551271
707,66,'Substation',' ',33.91052601,-117.820078
708,66,'Substation',' ',33.5638,-117.714833
709,66,'Substation',' ',33.75711477,-118.0890789
710,66,'Substation',' ',33.92081737,-117.9198431
711,66,'Substation',' ',33.71637428,-117.987525
712,66,'Substation',' ',33.79049001,-117.861454
713,66,'Substation',' ',33.68963109,-117.9450355
714,66,'Substation',' ',33.64399723,-117.9555611
715,66,'Substation',' ',33.86093727,-117.8927361
716,66,'Substation',' ',33.91547973,-117.9637095
717,66,'Substation',' ',33.87159716,-117.8786331
718,66,'Substation',' ',33.67358241,-118.0212329
719,66,'Substation',' ',33.77220888,-118.0120858
720,66,'Substation',' ',33.69228199,-118.017185
721,66,'Substation',' ',33.67374598,-118.0215237
722,66,'Substation',' ',33.74480503,-117.9019307
723,66,'Substation',' ',33.8828944,-117.9573769
724,66,'Substation',' ',33.71452999,-117.920428
725,66,'Substation',' ',33.74497923,-117.9999129
726,66,'Substation',' ',33.76616302,-117.979563
727,66,'Substation',' ',33.76550798,-117.928479
728,66,'Substation',' ',33.75604993,-117.8593889
729,66,'Substation',' ',33.66558697,-117.997429
730,66,'Substation',' ',33.88892101,-117.788148
731,115,'Substation',' ',33.51258901,-117.665534
732,115,'Substation',' ',33.4633412,-117.5704995
733,115,'Substation',' ',33.49494501,-117.702976
734,115,'Substation',' ',33.56291183,-117.6735199
735,66,'Substation',' ',39.24295872,-120.0264639
736,66,'Substation',' ',39.28069605,-120.1126328
737,66,'Substation',' ',39.20552959,-120.2011536
738,66,'Substation',' ',39.16617697,-120.1444681
739,66,'Substation',' ',39.33097146,-120.1819888
740,66,'Substation',' ',39.32958792,-120.1696808
741,66,'Substation',' ',38.7636276,-121.2640323
742,66,'Substation',' ',38.90349314,-121.0698265
743,115,'Substation',' ',38.94679968,-121.0916716
744,66,'Substation',' ',39.21470787,-120.8092925
745,115,'Substation',' ',39.11994562,-120.9434986
746,66,'Substation',' ',39.30962787,-120.5483422
747,66,'Substation',' ',38.79881552,-121.2213126
748,66,'Substation',' ',39.01930167,-120.8302452
749,66,'Substation',' ',38.95692848,-121.0422303
750,115,'Substation',' ',38.74431607,-121.1616425
751,66,'Substation',' ',38.9005233,-121.294094
752,66,'Substation',' ',38.84450412,-121.1665604
753,66,'Substation',' ',38.82209041,-121.3065408
754,66,'Substation',' ',38.78796355,-121.231692
755,66,'Substation',' ',39.11534451,-120.9529453
756,66,'Substation',' ',39.31387986,-120.4969207
757,66,'Substation',' ',38.78014499,-121.2461844
758,66,'Substation',' ',39.03596259,-120.9879836
759,66,'Substation',' ',38.701391,-121.193734
760,66,'Substation',' ',38.7374284,-121.3041565
761,66,'Substation',' ',38.81036761,-121.3240488
762,66,'Substation',' ',39.8196694,-120.3751007
763,66,'Substation',' ',39.79888809,-120.1596983
764,66,'Substation',' ',39.80388056,-120.4646374
765,66,'Substation',' ',40.1715573,-121.0853365
766,66,'Substation',' ',40.30242579,-121.2270207
767,66,'Substation',' ',40.02241742,-121.0654455
768,66,'Substation',' ',39.9351719,-120.914496
769,66,'Substation',' ',40.02697206,-120.9631234
770,115,'Substation',' ',33.70934723,-116.2323083
771,115,'Substation',' ',33.80949125,-116.3886831
772,115,'Substation',' ',33.67175626,-116.2650291
773,66,'Substation',' ',33.69937449,-116.3863461
774,115,'Substation',' ',33.58697132,-116.0883118
775,115,'Substation',' ',33.52323635,-115.9216318
776,115,'Substation',' ',33.43715191,-116.0598176
777,115,'Substation',' ',33.88785169,-116.3553041
778,115,'Substation',' ',33.63872707,-116.1362241
779,115,'Substation',' ',33.71886668,-116.1986917
780,230,'Substation',' ',33.70470622,-115.6266044
781,66,'Substation',' ',33.97811931,-117.3700775
782,115,'Substation',' ',33.90206112,-117.2187445
783,66,'Substation',' ',34.01134168,-117.5063472
784,115,'Substation',' ',33.82896388,-117.2123222
785,115,'Substation',' ',33.858925,-117.3263444
786,66,'Substation',' ',33.84505856,-117.5377957
787,115,'Substation',' ',33.75747652,-116.3350763
788,66,'Substation',' ',33.88440023,-117.5718877
789,115,'Substation',' ',34.02933687,-117.3877244
790,66,'Substation',' ',33.85543836,-117.5392955
791,66,'Substation',' ',33.89242954,-117.5801181
792,115,'Substation',' ',33.80795835,-116.4939389
793,115,'Substation',' ',33.67438334,-117.3261806
794,115,'Substation',' ',33.84615835,-116.5050806
795,66,'Substation',' ',33.92672299,-116.9287486
796,115,'Substation',' ',33.90148334,-116.5435333
797,66,'Substation',' ',34.00502923,-117.4574435
798,115,'Substation',' ',33.76026398,-117.477333
799,66,'Substation',' ',33.85775076,-117.5883042
800,66,'Substation',' ',33.86116105,-115.4886971
801,115,'Substation',' ',33.92601393,-116.9874583
802,115,'Substation',' ',33.94716607,-117.2433136
803,115,'Substation',' ',33.73638889,-116.9200361
804,115,'Substation',' ',33.503775,-117.1404167
805,115,'Substation',' ',33.94704447,-117.1725056
806,115,'Substation',' ',33.7723639,-116.9883194
807,115,'Substation',' ',33.54372221,-117.0435584
808,66,'Substation',' ',33.95892401,-117.52272
809,115,'Substation',' ',33.74781668,-116.3920917
810,115,'Substation',' ',33.63091389,-117.2920056
811,115,'Substation',' ',33.55781389,-117.2032139
812,115,'Substation',' ',33.73355277,-117.0073389
813,115,'Substation',' ',33.791975,-116.4499445
814,115,'Substation',' ',33.90877226,-117.2597778
815,115,'Substation',' ',33.81365833,-116.5320444
816,115,'Substation',' ',33.73999442,-117.1561138
817,66,'Substation',' ',34.01056535,-117.0513646
818,66,'Substation',' ',38.63011999,-121.156246
819,66,'Substation',' ',38.60551183,-121.2119995
820,66,'Substation',' ',38.57360799,-121.297968
821,66,'Substation',' ',38.22554469,-121.4739245
822,66,'Substation',' ',38.53924448,-121.4454023
823,66,'Substation',' ',38.49108101,-121.479797
824,66,'Substation',' ',38.67826602,-121.387198
825,66,'Substation',' ',38.51711557,-121.5156782
826,66,'Substation',' ',38.5204268,-121.380017
827,66,'Substation',' ',38.5179733,-121.3780685
828,66,'Substation',' ',38.69352934,-121.2390442
829,66,'Substation',' ',38.58291901,-121.18649
830,66,'Substation',' ',38.624824,-121.447074
831,66,'Substation',' ',38.60232501,-121.434024
832,66,'Substation',' ',38.594444,-121.365199
833,66,'Substation',' ',38.5102617,-121.398444
834,66,'Substation',' ',38.57744199,-121.364083
835,66,'Substation',' ',38.68817202,-121.308101
836,66,'Substation',' ',38.59154329,-121.341395
837,66,'Substation',' ',38.67975895,-121.2314119
838,66,'Substation',' ',38.60133847,-121.4102429
839,66,'Substation',' ',38.64698997,-121.4109118
840,66,'Substation',' ',38.43537527,-121.4360252
841,66,'Substation',' ',38.723503,-121.382919
842,66,'Substation',' ',38.67233617,-121.1501439
843,66,'Substation',' ',38.42279888,-121.3699284
844,66,'Substation',' ',38.60480134,-121.3859924
845,115,'Substation',' ',38.51175859,-121.4715277
846,66,'Substation',' ',38.55422102,-121.423867
847,66,'Substation',' ',38.64185799,-121.475853
848,66,'Substation',' ',38.61783999,-121.266584
849,66,'Substation',' ',38.33526975,-121.1689614
850,66,'Substation',' ',38.35419211,-121.2424311
851,66,'Substation',' ',38.604954,-121.306598
852,66,'Substation',' ',38.61621199,-121.380501
853,66,'Substation',' ',38.60873702,-121.378409
854,66,'Substation',' ',38.534974,-121.39904
855,66,'Substation',' ',38.63943371,-121.3288841
856,66,'Substation',' ',38.70364063,-121.3265439
857,66,'Substation',' ',38.71018302,-121.462789
858,66,'Substation',' ',38.650085,-121.307877
859,66,'Substation',' ',38.44275499,-121.188405
860,66,'Substation',' ',38.40192239,-121.256965
861,66,'Substation',' ',38.5861647,-121.2815662
862,66,'Substation',' ',38.60902208,-121.4443619
863,66,'Substation',' ',38.693465,-121.346564
864,115,'Substation',' ',38.55375189,-121.4306192
865,66,'Substation',' ',38.60679914,-121.3640415
866,66,'Substation',' ',38.61845199,-121.364095
867,66,'Substation',' ',38.62760401,-121.398989
868,66,'Substation',' ',38.608322,-121.456265
869,66,'Substation',' ',38.59117153,-121.2722866
870,66,'Substation',' ',38.478179,-121.371486
871,66,'Substation',' ',38.40862902,-121.376029
872,66,'Substation',' ',38.69300512,-121.2072862
873,66,'Substation',' ',38.71419362,-121.5761911
874,66,'Substation',' ',38.71405793,-121.4200798
875,66,'Substation',' ',38.61265619,-121.3997156
876,66,'Substation',' ',38.63144972,-121.3631699
877,66,'Substation',' ',38.35017428,-121.4084589
878,66,'Substation',' ',38.60566001,-121.447086
879,66,'Substation',' ',38.59330343,-121.4321974
880,66,'Substation',' ',38.55524523,-121.4171834
881,66,'Substation',' ',38.69601408,-121.1593285
882,66,'Substation',' ',38.69350783,-121.3473313
883,66,'Substation',' ',38.56339,-121.34405
884,66,'Substation',' ',38.37950219,-121.4534339
885,66,'Substation',' ',38.4630378,-121.4472652
886,66,'Substation',' ',38.43017262,-121.4579264
887,66,'Substation',' ',38.50327002,-121.517396
888,66,'Substation',' ',38.61272302,-121.422175
889,66,'Substation',' ',38.52432614,-121.4562977
890,66,'Substation',' ',38.525576,-121.428628
891,66,'Substation',' ',38.52289999,-121.513505
892,66,'Substation',' ',38.5245276,-121.4767157
893,66,'Substation',' ',38.25459168,-121.3018379
894,66,'Substation',' ',38.67721299,-121.364168
895,66,'Substation',' ',38.50348601,-121.539389
896,66,'Substation',' ',38.55499099,-121.345313
897,66,'Substation',' ',38.54377998,-121.332252
898,66,'Substation',' ',38.43394431,-121.297585
899,66,'Substation',' ',38.67909104,-121.2633096
900,66,'Substation',' ',38.657677,-121.383646
901,66,'Substation',' ',38.555329,-121.322051
902,66,'Substation',' ',38.49399301,-121.535149
903,66,'Substation',' ',38.65047402,-121.225759
904,66,'Substation',' ',38.29464944,-121.2454065
905,66,'Substation',' ',38.29952145,-121.5175743
906,66,'Substation',' ',38.36795136,-121.5103977
907,230,'Substation',' ',38.53282983,-121.3974341
908,66,'Substation',' ',38.722573,-121.308793
909,66,'Substation',' ',38.64303501,-121.160789
910,66,'Substation',' ',38.5066606,-121.2436877
911,66,'Substation',' ',38.66540149,-121.290864
912,66,'Substation',' ',38.62235601,-121.426218
913,66,'Substation',' ',38.65262999,-121.259935
914,66,'Substation',' ',38.61341999,-121.336147
915,66,'Substation',' ',38.48077985,-121.3915248
916,66,'Substation',' ',38.55391702,-121.391103
917,66,'Substation',' ',38.32372022,-121.445282
918,66,'Substation',' ',38.6823983,-121.1714546
919,66,'Substation',' ',38.26589605,-121.309889
920,66,'Substation',' ',38.494742,-121.101957
921,66,'Substation',' ',38.6307372,-121.4319995
922,66,'Substation',' ',38.47544016,-121.442723
923,66,'Substation',' ',38.663934,-121.241578
924,66,'Substation',' ',38.55434672,-121.3738507
